x,y,landmark.number,specimen.number
21.318,24.76,3,614
21.405,24.073,4,614
22.44,23.386000000000003,5,614
23.475,24.073,6,614
23.562,24.76,7,614
23.399,25.1035,8,614
23.250500000000002,25.447000000000003,9,614
13.688500000000001,13.8285,1,615
13.801,13.49925,2,615
13.8415,13.17,3,615
13.906500000000001,12.5115,4,615
14.57,11.853,5,615
15.2335,12.5115,6,615
15.2985,13.17,7,615
15.339,13.49925,8,615
15.4515,13.8285,9,615
12.8005,21.9235,1,616
12.796000000000001,21.54175,2,616
12.806000000000001,21.16,3,616
12.8645,20.3965,4,616
13.48,19.633,5,616
14.095500000000001,20.3965,6,616
14.154,21.16,7,616
14.164,21.54175,8,616
14.159500000000001,21.9235,9,616
8.2595,15.297,1,617
8.320500000000001,14.9685,2,617
8.3885,14.64,3,617
8.446,13.983,4,617
8.83,13.326,5,617
9.214,13.983,6,617
9.2715,14.64,7,617
9.3395,14.9685,8,617
9.400500000000001,15.297,9,617
39.897,57.327000000000005,1,618
39.469500000000004,56.298500000000004,2,618
39.558,55.27,3,618
39.523,53.213,4,618
41.64,51.156000000000006,5,618
43.757,53.213,6,618
43.722,55.27,7,618
43.8105,56.298500000000004,8,618
43.383,57.327000000000005,9,618
25.321499999999997,43.3785,1,619
25.519499999999997,42.48425,2,619
25.9635,41.59,3,619
26.430999999999997,39.801500000000004,4,619
27.33,38.013000000000005,5,619
28.229,39.801500000000004,6,619
28.696499999999997,41.59,7,619
29.1405,42.48425,8,619
29.3385,43.3785,9,619
22.816499999999998,25.5215,1,620
22.729,25.16575,2,620
22.705,24.81,3,620
22.6895,24.098499999999998,4,620
23.9,23.387,5,620
25.1105,24.098499999999998,6,620
25.095,24.81,7,620
25.070999999999998,25.16575,8,620
24.9835,25.5215,9,620
24.523,32.0055,1,621
24.4175,31.25275,2,621
24.168000000000003,30.5,3,621
24.541500000000003,28.9945,4,621
25.44,27.489,5,621
26.3385,28.9945,6,621
26.712,30.5,7,621
26.462500000000002,31.25275,8,621
26.357000000000003,32.0055,9,621
34.263999999999996,37.891000000000005,1,622
33.738499999999995,37.2055,2,622
33.535,36.52,3,622
33.9445,35.149,4,622
35.3,33.778000000000006,5,622
36.655499999999996,35.149,6,622
37.065,36.52,7,622
36.8615,37.2055,8,622
36.336,37.891000000000005,9,622
43.1745,49.442499999999995,1,623
42.5885,48.61625,2,623
42.740500000000004,47.79,3,623
43.609,46.1375,4,623
44.99,44.485,5,623
46.371,46.1375,6,623
47.2395,47.79,7,623
47.3915,48.61625,8,623
46.8055,49.442499999999995,9,623
28.9985,41.8485,1,624
28.721,40.96425,2,624
28.538,40.08,3,624
28.776,38.311499999999995,4,624
30.04,36.543,5,624
31.304,38.311499999999995,6,624
31.541999999999998,40.08,7,624
31.358999999999998,40.96425,8,624
31.0815,41.8485,9,624
55.699,66.312,1,625
54.785,65.271,2,625
54.463499999999996,64.23,3,625
54.3795,62.148,4,625
57.33,60.066,5,625
60.280499999999996,62.148,6,625
60.1965,64.23,7,625
59.875,65.271,8,625
58.961,66.312,9,625
21.785500000000003,41.84,1,626
21.3975,40.86,2,626
21.166,39.88,3,626
21.351000000000003,37.92,4,626
22.28,35.96,5,626
23.209,37.92,6,626
23.394000000000002,39.88,7,626
23.1625,40.86,8,626
22.7745,41.84,9,626
17.810000000000002,38.251000000000005,1,627
17.7495,37.3855,2,627
17.584500000000002,36.52,3,627
17.817,34.789,4,627
18.51,33.05800000000001,5,627
19.203000000000003,34.789,6,627
19.4355,36.52,7,627
19.270500000000002,37.3855,8,627
19.21,38.251000000000005,9,627
37.8315,57.926500000000004,1,628
37.7605,57.133250000000004,2,628
37.772,56.34,3,628
38.0025,54.7535,4,628
39.76,53.167,5,628
41.5175,54.7535,6,628
41.748,56.34,7,628
41.759499999999996,57.133250000000004,8,628
41.6885,57.926500000000004,9,628
57.855500000000006,75.7865,1,629
57.405,74.98325000000001,2,629
57.4275,74.18,3,629
57.471500000000006,72.57350000000001,4,629
60.45,70.96700000000001,5,629
63.4285,72.57350000000001,6,629
63.472500000000004,74.18,7,629
63.495000000000005,74.98325000000001,8,629
63.0445,75.7865,9,629
32.034,35.446,1,630
31.9675,35.063,2,630
31.9295,34.68,3,630
32.452,33.914,4,630
33.61,33.147999999999996,5,630
34.768,33.914,6,630
35.2905,34.68,7,630
35.2525,35.063,8,630
35.186,35.446,9,630
30.399,46.1035,1,631
30.378000000000004,45.20175,2,631
30.590000000000003,44.3,3,631
31.199,42.4965,4,631
32.2,40.693,5,631
33.201,42.4965,6,631
33.81,44.3,7,631
34.022000000000006,45.20175,8,631
34.001000000000005,46.1035,9,631
9.679,28.014,1,632
9.431000000000001,27.537,2,632
9.576,27.06,3,632
9.6005,26.105999999999998,4,632
10.08,25.151999999999997,5,632
10.5595,26.105999999999998,6,632
10.584,27.06,7,632
10.729,27.537,8,632
10.481,28.014,9,632
21.0885,35.065999999999995,1,633
21.076999999999998,34.323,2,633
20.9,33.58,3,633
21.13,32.094,4,633
22,30.607999999999997,5,633
22.87,32.094,6,633
23.1,33.58,7,633
22.923000000000002,34.323,8,633
22.9115,35.065999999999995,9,633
10.1265,22.6455,1,634
10.04,22.14775,2,634
9.994,21.65,3,634
9.934999999999999,20.6545,4,634
10.52,19.659,5,634
11.105,20.6545,6,634
11.046,21.65,7,634
11,22.14775,8,634
10.913499999999999,22.6455,9,634
20.695999999999998,49.213499999999996,1,635
20.8435,48.23675,2,635
21.0045,47.26,3,635
21.383499999999998,45.3065,4,635
22.11,43.352999999999994,5,635
22.8365,45.3065,6,635
23.2155,47.26,7,635
23.3765,48.23675,8,635
23.524,49.213499999999996,9,635
35.813500000000005,41.578,1,636
35.2035,40.679,2,636
34.941,39.78,3,636
35.2775,37.982,4,636
36.78,36.184,5,636
38.2825,37.982,6,636
38.619,39.78,7,636
38.356500000000004,40.679,8,636
37.7465,41.578,9,636
24.773,33.994,1,637
24.4285,33.337,2,637
24.4815,32.68,3,637
24.9115,31.366,4,637
25.77,30.052,5,637
26.6285,31.366,6,637
27.0585,32.68,7,637
27.1115,33.337,8,637
26.767,33.994,9,637
48.597,65.8845,1,638
47.774,65.12725,2,638
47.2625,64.37,3,638
46.5945,62.855500000000006,4,638
49.75,61.34100000000001,5,638
52.9055,62.855500000000006,6,638
52.2375,64.37,7,638
51.726,65.12725,8,638
50.903,65.8845,9,638
18.1835,20.349,1,639
18.1425,20.0595,2,639
18.069,19.77,3,639
18.155,19.191,4,639
19.02,18.612,5,639
19.884999999999998,19.191,6,639
19.971,19.77,7,639
19.8975,20.0595,8,639
19.8565,20.349,9,639
22.677,42.664,1,640
22.51,41.742,2,640
22.5055,40.82,3,640
22.628,38.976,4,640
23.69,37.132,5,640
24.752000000000002,38.976,6,640
24.8745,40.82,7,640
24.87,41.742,8,640
24.703000000000003,42.664,9,640
19.974999999999998,30.3275,1,641
19.726499999999998,29.62875,2,641
19.683999999999997,28.93,3,641
19.967499999999998,27.5325,4,641
20.72,26.134999999999998,5,641
21.4725,27.5325,6,641
21.756,28.93,7,641
21.7135,29.62875,8,641
21.465,30.3275,9,641
10.719,27.115,1,642
10.758,26.5575,2,642
10.925,26,3,642
11.123,24.885,4,642
11.5,23.77,5,642
11.877,24.885,6,642
12.075,26,7,642
12.242,26.5575,8,642
12.281,27.115,9,642
16.41,21.2615,1,643
16.323,20.91575,2,643
16.311500000000002,20.57,3,643
16.385,19.8785,4,643
17.17,19.187,5,643
17.955000000000002,19.8785,6,643
18.0285,20.57,7,643
18.017000000000003,20.91575,8,643
17.930000000000003,21.2615,9,643
13.6425,25.345000000000002,1,644
13.449,24.8575,2,644
13.642,24.37,3,644
13.679,23.395,4,644
14.36,22.42,5,644
15.040999999999999,23.395,6,644
15.078,24.37,7,644
15.270999999999999,24.8575,8,644
15.077499999999999,25.345000000000002,9,644
9.24,19.558,1,645
9.1385,19.128999999999998,2,645
9.082,18.7,3,645
9.086,17.842,4,645
9.56,16.983999999999998,5,645
10.034,17.842,6,645
10.038,18.7,7,645
9.9815,19.128999999999998,8,645
9.88,19.558,9,645
18.218999999999998,33.34,1,646
18.038,32.65,2,646
17.8695,31.96,3,646
18.035999999999998,30.580000000000002,4,646
18.81,29.2,5,646
19.584,30.580000000000002,6,646
19.7505,31.96,7,646
19.581999999999997,32.65,8,646
19.401,33.34,9,646
16.8745,22.2245,1,647
16.8315,21.89725,2,647
17.0335,21.57,3,647
17.1485,20.9155,4,647
17.93,20.261,5,647
18.7115,20.9155,6,647
18.8265,21.57,7,647
19.0285,21.89725,8,647
18.9855,22.2245,9,647
16.2745,23.6465,1,648
16.1955,23.11825,2,648
15.96,22.59,3,648
16.2485,21.5335,4,648
16.8,20.477,5,648
17.3515,21.5335,6,648
17.64,22.59,7,648
17.404500000000002,23.11825,8,648
17.3255,23.6465,9,648
25.1565,37.872499999999995,1,649
24.660500000000003,37.176249999999996,2,649
24.424500000000002,36.48,3,649
24.3235,35.0875,4,649
25.71,33.69499999999999,5,649
27.096500000000002,35.0875,6,649
26.9955,36.48,7,649
26.7595,37.176249999999996,8,649
26.2635,37.872499999999995,9,649
19.604499999999998,31.3635,1,650
19.570999999999998,30.78175,2,650
19.4465,30.2,3,650
19.022499999999997,29.0365,4,650
20.47,27.872999999999998,5,650
21.9175,29.0365,6,650
21.493499999999997,30.2,7,650
21.369,30.78175,8,650
21.3355,31.3635,9,650
18.176,27.1035,1,651
18.389999999999997,26.70175,2,651
18.5155,26.3,3,651
18.668,25.4965,4,651
19.49,24.693,5,651
20.311999999999998,25.4965,6,651
20.464499999999997,26.3,7,651
20.59,26.70175,8,651
20.804,27.1035,9,651
17.328,40.75,1,652
17.3615,40.355000000000004,2,652
17.5655,39.96,3,652
17.8985,39.17,4,652
18.49,38.38,5,652
19.0815,39.17,6,652
19.414499999999997,39.96,7,652
19.618499999999997,40.355000000000004,8,652
19.651999999999997,40.75,9,652
25.0475,30.645000000000003,1,653
24.8475,30.247500000000002,2,653
24.814,29.85,3,653
24.812,29.055,4,653
26.12,28.26,5,653
27.428,29.055,6,653
27.426000000000002,29.85,7,653
27.392500000000002,30.247500000000002,8,653
27.192500000000003,30.645000000000003,9,653
27.7985,33.637,1,654
27.646,33.1135,2,654
27.189,32.59,3,654
27.319000000000003,31.543000000000003,4,654
28.62,30.496000000000002,5,654
29.921,31.543000000000003,6,654
30.051000000000002,32.59,7,654
29.594,33.1135,8,654
29.4415,33.637,9,654
15.767000000000001,27.203500000000002,1,655
15.693000000000001,26.63675,2,655
15.618000000000002,26.07,3,655
15.587500000000002,24.9365,4,655
16.44,23.803,5,655
17.2925,24.9365,6,655
17.262,26.07,7,655
17.187,26.63675,8,655
17.113,27.203500000000002,9,655
12.1615,29.766000000000002,1,656
12.281,29.248,2,656
12.255,28.73,3,656
12.0155,27.694,4,656
12.9,26.658,5,656
13.784500000000001,27.694,6,656
13.545,28.73,7,656
13.519,29.248,8,656
13.6385,29.766000000000002,9,656
33.142,71.7585,1,657
33.050000000000004,70.19425,2,657
33.174,68.63,3,657
33.175000000000004,65.5015,4,657
34.92,62.373,5,657
36.665,65.5015,6,657
36.666000000000004,68.63,7,657
36.79,70.19425,8,657
36.698,71.7585,9,657
11.102,13.1205,1,658
10.921,12.815249999999999,2,658
10.839500000000001,12.51,3,658
10.945500000000001,11.8995,4,658
11.41,11.289,5,658
11.8745,11.8995,6,658
11.9805,12.51,7,658
11.899000000000001,12.815249999999999,8,658
11.718,13.1205,9,658
13.4795,21.471999999999998,1,659
13.333,21.006,2,659
13.3285,20.54,3,659
13.4955,19.608,4,659
14.03,18.676,5,659
14.564499999999999,19.608,6,659
14.731499999999999,20.54,7,659
14.726999999999999,21.006,8,659
14.580499999999999,21.471999999999998,9,659
13.671,19.8145,1,660
13.530999999999999,19.35225,2,660
13.414,18.89,3,660
13.674499999999998,17.965500000000002,4,660
14.12,17.041,5,660
14.5655,17.965500000000002,6,660
14.825999999999999,18.89,7,660
14.709,19.35225,8,660
14.568999999999999,19.8145,9,660
13.831000000000001,20.548000000000002,1,661
13.9585,20.219,2,661
14.06,19.89,3,661
14.147,19.232,4,661
14.8,18.574,5,661
15.453000000000001,19.232,6,661
15.540000000000001,19.89,7,661
15.6415,20.219,8,661
15.769,20.548000000000002,9,661
28.176,39.4845,1,662
28.202499999999997,38.94725,2,662
28.404999999999998,38.41,3,662
28.744999999999997,37.335499999999996,4,662
29.9,36.260999999999996,5,662
31.055,37.335499999999996,6,662
31.395,38.41,7,662
31.5975,38.94725,8,662
31.624,39.4845,9,662
16.919999999999998,29.381500000000003,1,663
16.8355,28.775750000000002,2,663
16.834,28.17,3,663
17.06,26.9585,4,663
17.72,25.747,5,663
18.38,26.9585,6,663
18.605999999999998,28.17,7,663
18.604499999999998,28.775750000000002,8,663
18.52,29.381500000000003,9,663
18.5575,34.253499999999995,1,664
18.7815,33.57675,2,664
19,32.9,3,664
19.338,31.546499999999998,4,664
20,30.192999999999998,5,664
20.662,31.546499999999998,6,664
21,32.9,7,664
21.2185,33.57675,8,664
21.4425,34.253499999999995,9,664
12.122,17.8,1,665
12.0495,17.455,2,665
12.008000000000001,17.11,3,665
11.941500000000001,16.419999999999998,4,665
12.64,15.729999999999999,5,665
13.3385,16.419999999999998,6,665
13.272,17.11,7,665
13.230500000000001,17.455,8,665
13.158000000000001,17.8,9,665
19.711000000000002,24.7425,1,666
19.593,24.48125,2,666
19.722,24.22,3,666
19.986500000000003,23.697499999999998,4,666
20.76,23.174999999999997,5,666
21.5335,23.697499999999998,6,666
21.798000000000002,24.22,7,666
21.927000000000003,24.48125,8,666
21.809,24.7425,9,666
22.0365,30.283,1,667
21.764,29.6765,2,667
21.5745,29.07,3,667
21.694000000000003,27.857,4,667
22.71,26.644,5,667
23.726,27.857,6,667
23.8455,29.07,7,667
23.656000000000002,29.6765,8,667
23.3835,30.283,9,667
17.820999999999998,27.279999999999998,1,668
17.794,26.805,2,668
18.0215,26.33,3,668
18.0355,25.38,4,668
18.97,24.43,5,668
19.9045,25.38,6,668
19.918499999999998,26.33,7,668
20.145999999999997,26.805,8,668
20.119,27.279999999999998,9,668
21.169999999999998,28.150499999999997,1,669
20.9515,27.480249999999998,2,669
20.767,26.81,3,669
20.9245,25.4695,4,669
21.86,24.128999999999998,5,669
22.7955,25.4695,6,669
22.953,26.81,7,669
22.7685,27.480249999999998,8,669
22.55,28.150499999999997,9,669
33.862,41.274,1,670
33.819500000000005,40.797,2,670
33.8865,40.32,3,670
33.925000000000004,39.366,4,670
35.67,38.412,5,670
37.415,39.366,6,670
37.453500000000005,40.32,7,670
37.5205,40.797,8,670
37.478,41.274,9,670
27.5295,35.8265,1,671
27.521,35.33825,2,671
27.6355,34.85,3,671
27.925,33.8735,4,671
29.09,32.897,5,671
30.255,33.8735,6,671
30.5445,34.85,7,671
30.659,35.33825,8,671
30.6505,35.8265,9,671
18.991500000000002,22.468500000000002,1,672
18.978,21.989250000000002,2,672
18.895500000000002,21.51,3,672
19.209500000000002,20.5515,4,672
19.89,19.593,5,672
20.5705,20.5515,6,672
20.8845,21.51,7,672
20.802,21.989250000000002,8,672
20.7885,22.468500000000002,9,672
24.662999999999997,45.3685,1,673
24.506,44.37925,2,673
24.453,43.39,3,673
24.619,41.411500000000004,4,673
25.74,39.433,5,673
26.860999999999997,41.411500000000004,6,673
27.026999999999997,43.39,7,673
26.973999999999997,44.37925,8,673
26.817,45.3685,9,673
15.859999999999998,27.4325,1,674
15.963,26.91125,2,674
16.1405,26.39,3,674
16.479999999999997,25.3475,4,674
16.99,24.305,5,674
17.5,25.3475,6,674
17.839499999999997,26.39,7,674
18.017,26.91125,8,674
18.119999999999997,27.4325,9,674
16.44,34.7855,1,675
16.3555,34.00275,2,675
16.587,33.22,3,675
16.9585,31.6545,4,675
17.46,30.089,5,675
17.9615,31.6545,6,675
18.333000000000002,33.22,7,675
18.564500000000002,34.00275,8,675
18.48,34.7855,9,675
6.1315,22.428,1,676
6.199,21.894,2,676
6.4315,21.36,3,676
6.537,20.291999999999998,4,676
6.77,19.224,5,676
7.002999999999999,20.291999999999998,6,676
7.108499999999999,21.36,7,676
7.340999999999999,21.894,8,676
7.408499999999999,22.428,9,676
15.4925,24.543999999999997,1,677
15.719999999999999,24.346999999999998,2,677
15.864999999999998,24.15,3,677
16.0675,23.756,4,677
16.7,23.362,5,677
17.3325,23.756,6,677
17.535,24.15,7,677
17.68,24.346999999999998,8,677
17.9075,24.543999999999997,9,677
26.747,38.263000000000005,1,678
26.778000000000002,37.5015,2,678
26.7615,36.74,3,678
26.669500000000003,35.217,4,678
28.17,33.694,5,678
29.6705,35.217,6,678
29.578500000000002,36.74,7,678
29.562,37.5015,8,678
29.593000000000004,38.263000000000005,9,678
17.412499999999998,30.616,1,679
17.561,30.078,2,679
17.6795,29.54,3,679
17.966,28.464,4,679
18.61,27.387999999999998,5,679
19.253999999999998,28.464,6,679
19.540499999999998,29.54,7,679
19.659,30.078,8,679
19.8075,30.616,9,679
14.620000000000001,44.876,1,680
14.6225,44.028,2,680
14.535,43.18,3,680
14.073500000000001,41.484,4,680
15.3,39.788,5,680
16.526500000000002,41.484,6,680
16.065,43.18,7,680
15.977500000000001,44.028,8,680
15.98,44.876,9,680
33.275,44.4475,1,681
32.927,43.623749999999994,2,681
32.224000000000004,42.8,3,681
32.478,41.152499999999996,4,681
33.92,39.504999999999995,5,681
35.362,41.152499999999996,6,681
35.616,42.8,7,681
34.913000000000004,43.623749999999994,8,681
34.565000000000005,44.4475,9,681
19.834000000000003,43.1915,1,682
20.092000000000002,42.59575,2,682
20.672,42,3,682
21.1015,40.8085,4,682
21.76,39.617,5,682
22.4185,40.8085,6,682
22.848000000000003,42,7,682
23.428,42.59575,8,682
23.686,43.1915,9,682
17.996,27.124,1,683
17.4195,26.482,2,683
17.328,25.84,3,683
17.5995,24.556,4,683
18.24,23.272,5,683
18.880499999999998,24.556,6,683
19.151999999999997,25.84,7,683
19.060499999999998,26.482,8,683
18.483999999999998,27.124,9,683
13.4865,19.797,1,684
13.487499999999999,19.3685,2,684
13.471,18.94,3,684
13.5045,18.083000000000002,4,684
14.18,17.226000000000003,5,684
14.8555,18.083000000000002,6,684
14.889,18.94,7,684
14.8725,19.3685,8,684
14.8735,19.797,9,684
19.398,47.243500000000004,1,685
19.3385,46.13675,2,685
19.114,45.03,3,685
19.4005,42.8165,4,685
20.12,40.603,5,685
20.8395,42.8165,6,685
21.126,45.03,7,685
20.901500000000002,46.13675,8,685
20.842000000000002,47.243500000000004,9,685
16.8885,46.81,1,686
17.054,45.970000000000006,2,686
17.0525,45.13,3,686
16.8145,43.45,4,686
17.95,41.77,5,686
19.0855,43.45,6,686
18.8475,45.13,7,686
18.846,45.970000000000006,8,686
19.011499999999998,46.81,9,686
20.689,25.54,1,687
20.684,25.04,2,687
20.776500000000002,24.54,3,687
21.2075,23.54,4,687
21.87,22.54,5,687
22.532500000000002,23.54,6,687
22.9635,24.54,7,687
23.056,25.04,8,687
23.051000000000002,25.54,9,687
32.573,44.727000000000004,1,688
32.1265,43.9485,2,688
32.413999999999994,43.17,3,688
32.756,41.613,4,688
34.12,40.056000000000004,5,688
35.483999999999995,41.613,6,688
35.826,43.17,7,688
36.113499999999995,43.9485,8,688
35.666999999999994,44.727000000000004,9,688
14.128,20.5225,1,689
14.218499999999999,20.19125,2,689
14.193,19.86,3,689
14.3155,19.197499999999998,4,689
14.94,18.535,5,689
15.564499999999999,19.197499999999998,6,689
15.687,19.86,7,689
15.6615,20.19125,8,689
15.751999999999999,20.5225,9,689
30.256,37.745000000000005,1,690
30.338,37.3875,2,690
30.115,37.03,3,690
30.0295,36.315,4,690
31.7,35.6,5,690
33.3705,36.315,6,690
33.285,37.03,7,690
33.062,37.3875,8,690
33.144,37.745000000000005,9,690
16.748,24.996000000000002,1,691
16.747,24.568,2,691
16.6915,24.14,3,691
16.674,23.284,4,691
17.57,22.428,5,691
18.466,23.284,6,691
18.4485,24.14,7,691
18.393,24.568,8,691
18.392,24.996000000000002,9,691
17.0725,22.1175,1,692
17.0135,21.743750000000002,2,692
16.8245,21.37,3,692
16.636,20.622500000000002,4,692
17.71,19.875,5,692
18.784000000000002,20.622500000000002,6,692
18.5955,21.37,7,692
18.4065,21.743750000000002,8,692
18.3475,22.1175,9,692
7.0104999999999995,13.285,1,693
6.999499999999999,13.012500000000001,2,693
7.0584999999999996,12.74,3,693
7.129,12.195,4,693
7.43,11.65,5,693
7.731,12.195,6,693
7.8015,12.74,7,693
7.8605,13.012500000000001,8,693
7.8495,13.285,9,693
9.947,24.493,1,694
9.9495,23.9815,2,694
9.975,23.47,3,694
10.0375,22.447,4,694
10.5,21.424,5,694
10.9625,22.447,6,694
11.025,23.47,7,694
11.0505,23.9815,8,694
11.053,24.493,9,694
27.854,37.1335,1,695
27.2115,36.60675,2,695
27.55,36.08,3,695
28.1685,35.0265,4,695
29,33.973,5,695
29.8315,35.0265,6,695
30.45,36.08,7,695
30.7885,36.60675,8,695
30.146,37.1335,9,695
21.084000000000003,24.549999999999997,1,696
20.868000000000002,24.099999999999998,2,696
20.672,23.65,3,696
20.782,22.75,4,696
21.76,21.849999999999998,5,696
22.738000000000003,22.75,6,696
22.848000000000003,23.65,7,696
22.652,24.099999999999998,8,696
22.436,24.549999999999997,9,696
12.159,22.281,1,697
11.99,21.7505,2,697
11.856,21.22,3,697
11.921000000000001,20.159,4,697
12.48,19.098,5,697
13.039,20.159,6,697
13.104000000000001,21.22,7,697
12.97,21.7505,8,697
12.801,22.281,9,697
16.557499999999997,28.8135,1,698
16.631999999999998,28.32675,2,698
16.615499999999997,27.84,3,698
16.531,26.8665,4,698
17.49,25.893,5,698
18.448999999999998,26.8665,6,698
18.3645,27.84,7,698
18.348,28.32675,8,698
18.4225,28.8135,9,698
7.758000000000001,15.514,1,699
7.734500000000001,15.152,2,699
7.799500000000001,14.79,3,699
7.803000000000001,14.065999999999999,4,699
8.21,13.341999999999999,5,699
8.617,14.065999999999999,6,699
8.620500000000002,14.79,7,699
8.685500000000001,15.152,8,699
8.662,15.514,9,699
15.2015,17.087,1,700
14.994499999999999,16.708499999999997,2,700
14.991,16.33,3,700
15.402,15.572999999999999,4,700
15.78,14.815999999999999,5,700
16.157999999999998,15.572999999999999,6,700
16.569,16.33,7,700
16.5655,16.708499999999997,8,700
16.3585,17.087,9,700
15.816500000000001,21.7415,1,701
15.666500000000001,21.24075,2,701
15.399500000000002,20.74,3,701
15.632000000000001,19.7385,4,701
16.21,18.737,5,701
16.788,19.7385,6,701
17.020500000000002,20.74,7,701
16.753500000000003,21.24075,8,701
16.6035,21.7415,9,701
11.0285,15.731,1,702
10.903,15.455499999999999,2,702
10.8585,15.18,3,702
10.7755,14.629,4,702
11.43,14.078,5,702
12.0845,14.629,6,702
12.0015,15.18,7,702
11.956999999999999,15.455499999999999,8,702
11.8315,15.731,9,702
9.0785,14.2185,1,703
9.1435,13.98925,2,703
9.196,13.76,3,703
9.2705,13.301499999999999,4,703
9.68,12.843,5,703
10.0895,13.301499999999999,6,703
10.164,13.76,7,703
10.2165,13.98925,8,703
10.2815,14.2185,9,703
8.4085,11.458499999999999,1,704
8.407,11.20425,2,704
8.4835,10.95,3,704
8.689499999999999,10.4415,4,704
8.93,9.933,5,704
9.1705,10.4415,6,704
9.3765,10.95,7,704
9.453,11.20425,8,704
9.4515,11.458499999999999,9,704
9.859,22.288999999999998,1,705
9.846,21.8445,2,705
9.975,21.4,3,705
9.9905,20.511,4,705
10.5,19.622,5,705
11.0095,20.511,6,705
11.025,21.4,7,705
11.154,21.8445,8,705
11.141,22.288999999999998,9,705
12.0925,21.1585,1,706
12.1275,20.82425,2,706
12.198,20.49,3,706
12.3985,19.821499999999997,4,706
12.84,19.153,5,706
13.2815,19.821499999999997,6,706
13.482,20.49,7,706
13.5525,20.82425,8,706
13.5875,21.1585,9,706
13.4335,36.338,1,707
13.2705,35.484,2,707
13.224,34.63,3,707
13.442499999999999,32.922000000000004,4,707
13.92,31.214000000000002,5,707
14.3975,32.922000000000004,6,707
14.616,34.63,7,707
14.5695,35.484,8,707
14.4065,36.338,9,707
19.935499999999998,23.4365,1,708
19.8425,23.03325,2,708
19.9025,22.63,3,708
20.2355,21.8235,4,708
20.95,21.017,5,708
21.6645,21.8235,6,708
21.9975,22.63,7,708
22.057499999999997,23.03325,8,708
21.9645,23.4365,9,708
13.196,17.924500000000002,1,709
13.198500000000001,17.672250000000002,2,709
13.195500000000001,17.42,3,709
13.177000000000001,16.9155,4,709
13.89,16.411,5,709
14.603,16.9155,6,709
14.5845,17.42,7,709
14.5815,17.672250000000002,8,709
14.584000000000001,17.924500000000002,9,709
19.66,40.6375,1,710
19.6635,39.76375,2,710
19.854999999999997,38.89,3,710
20.232499999999998,37.1425,4,710
20.9,35.395,5,710
21.5675,37.1425,6,710
21.945,38.89,7,710
22.136499999999998,39.76375,8,710
22.139999999999997,40.6375,9,710
25.529999999999998,41.7605,1,711
25.698,41.355250000000005,2,711
26.163,40.95,3,711
26.5585,40.139500000000005,4,711
27.54,39.329,5,711
28.5215,40.139500000000005,6,711
28.916999999999998,40.95,7,711
29.381999999999998,41.355250000000005,8,711
29.55,41.7605,9,711
15.5565,18.383499999999998,1,712
15.547500000000001,17.96175,2,712
15.570500000000001,17.54,3,712
15.586500000000001,16.6965,4,712
16.39,15.853,5,712
17.1935,16.6965,6,712
17.209500000000002,17.54,7,712
17.2325,17.96175,8,712
17.2235,18.383499999999998,9,712
45.622,60.42,1,713
45.549499999999995,59.845000000000006,2,713
45.276999999999994,59.27,3,713
44.848499999999994,58.120000000000005,4,713
47.66,56.970000000000006,5,713
50.4715,58.120000000000005,6,713
50.043,59.27,7,713
49.7705,59.845000000000006,8,713
49.69799999999999,60.42,9,713
21.3355,25.686999999999998,1,714
20.9015,25.1935,2,714
20.956999999999997,24.7,3,714
21.212999999999997,23.713,4,714
22.06,22.726,5,714
22.907,23.713,6,714
23.163,24.7,7,714
23.2185,25.1935,8,714
22.784499999999998,25.686999999999998,9,714
11.072,38.5805,1,715
11.279,37.79025,2,715
11.343,37,3,715
11.413,35.4195,4,715
11.94,33.839,5,715
12.466999999999999,35.4195,6,715
12.536999999999999,37,7,715
12.600999999999999,37.79025,8,715
12.808,38.5805,9,715
30.097,44.158,1,716
29.7855,43.464000000000006,2,716
29.6875,42.77,3,716
29.233,41.382000000000005,4,716
31.25,39.994,5,716
33.267,41.382000000000005,6,716
32.8125,42.77,7,716
32.7145,43.464000000000006,8,716
32.403,44.158,9,716
16.3165,19.954,1,717
16.287000000000003,19.712,2,717
16.245,19.47,3,717
16.284000000000002,18.985999999999997,4,717
17.1,18.502,5,717
17.916,18.985999999999997,6,717
17.955000000000002,19.47,7,717
17.913,19.712,8,717
17.8835,19.954,9,717
11.5575,11.4725,1,718
11.584,11.061250000000001,2,718
11.6565,10.65,3,718
11.79,9.8275,4,718
12.27,9.005,5,718
12.75,9.8275,6,718
12.8835,10.65,7,718
12.956,11.061250000000001,8,718
12.9825,11.4725,9,718
39.448,52.3475,1,719
38.978,51.63875,2,719
38.798,50.93,3,719
38.932,49.5125,4,719
40.84,48.095,5,719
42.748000000000005,49.5125,6,719
42.882000000000005,50.93,7,719
42.702000000000005,51.63875,8,719
42.232000000000006,52.3475,9,719
27.949,51.1725,1,720
27.869000000000003,49.966249999999995,2,720
27.949,48.76,3,720
28.1935,46.3475,4,720
29.42,43.934999999999995,5,720
30.646500000000003,46.3475,6,720
30.891000000000002,48.76,7,720
30.971,49.966249999999995,8,720
30.891000000000002,51.1725,9,720
16.140500000000003,21.423,1,721
16.230500000000003,20.9815,2,721
16.311500000000002,20.54,3,721
16.610000000000003,19.657,4,721
17.17,18.774,5,721
17.73,19.657,6,721
